protein_names,idr_name,start,end
YLR072W,YLR072W_idr_2,279,399
YLR072W,YLR072W_idr_3,576,624
YLR074C,YLR074C_idr_2,133,166
YLR078C,YLR078C_idr_3,119,148
YLR079W,YLR079W_idr_1,1,102
YLR079W,YLR079W_idr_3,104,155
YLR084C,YLR084C_idr_11,1099,1159
YLR086W,YLR086W_idr_1,1,147
YLR086W,YLR086W_idr_13,926,955
YLR087C,YLR087C_idr_1,1,33
YLR087C,YLR087C_idr_2,782,833
YLR087C,YLR087C_idr_5,1114,1207
YLR087C,YLR087C_idr_17,1302,1341
YLR087C,YLR087C_idr_34,159,217
YLR087C,YLR087C_idr_42,1884,1918
YLR087C,YLR087C_idr_49,2037,2071
YLR087C,YLR087C_idr_54,2195,2237
YLR087C,YLR087C_idr_63,2681,2710
YLR088W,YLR088W_idr_1,1,31
YLR088W,YLR088W_idr_2,498,529
YLR089C,YLR089C_idr_4,63,110
YLR090W,YLR090W_idr_7,399,459
YLR092W,YLR092W_idr_1,1,76
YLR092W,YLR092W_idr_5,739,770
YLR095C,YLR095C_idr_5,617,646
YLR095C,YLR095C_idr_6,683,812
YLR096W,YLR096W_idr_1,1,91
YLR096W,YLR096W_idr_4,448,944
YLR096W,YLR096W_idr_6,953,1101
YLR098C,YLR098C_idr_1,1,40
YLR098C,YLR098C_idr_2,82,194
YLR098C,YLR098C_idr_3,609,648
YLR099W-A,YLR099W-A_idr_1,1,30
YLR103C,YLR103C_idr_6,162,229
YLR103C,YLR103C_idr_7,438,468
YLR105C,YLR105C_idr_8,152,203
YLR106C,YLR106C_idr_32,1416,1463
YLR106C,YLR106C_idr_33,1656,1694
YLR106C,YLR106C_idr_40,2155,2187
YLR106C,YLR106C_idr_43,2285,2336
YLR106C,YLR106C_idr_44,2372,2453
YLR106C,YLR106C_idr_46,2478,2517
YLR106C,YLR106C_idr_71,2946,2981
YLR106C,YLR106C_idr_73,3063,3129
YLR106C,YLR106C_idr_74,3152,3206
YLR106C,YLR106C_idr_76,3225,3256
YLR106C,YLR106C_idr_80,3546,3661
YLR106C,YLR106C_idr_88,3818,3857
YLR106C,YLR106C_idr_94,3889,3919
YLR106C,YLR106C_idr_96,3925,3956
YLR106C,YLR106C_idr_100,4038,4671
YLR108C,YLR108C_idr_2,255,305
YLR110C,YLR110C_idr_2,79,133
YLR113W,YLR113W_idr_2,350,435
YLR114C,YLR114C_idr_5,481,764
YLR115W,YLR115W_idr_2,439,517
YLR115W,YLR115W_idr_3,564,636
YLR116W,YLR116W_idr_1,1,37
YLR116W,YLR116W_idr_4,318,476
YLR120C,YLR120C_idr_1,1,32
YLR120C,YLR120C_idr_3,488,566
YLR121C,YLR121C_idr_3,412,503
YLR127C,YLR127C_idr_4,392,463
YLR130C,YLR130C_idr_4,131,259
YLR131C,YLR131C_idr_6,152,184
YLR131C,YLR131C_idr_7,221,596
YLR131C,YLR131C_idr_8,690,770
YLR132C,YLR132C_idr_1,1,43
YLR133W,YLR133W_idr_1,1,97
YLR133W,YLR133W_idr_4,503,536
YLR135W,YLR135W_idr_6,19,104
YLR135W,YLR135W_idr_7,144,181
YLR135W,YLR135W_idr_9,280,322
YLR135W,YLR135W_idr_11,331,627
YLR136C,YLR136C_idr_3,54,166
YLR136C,YLR136C_idr_4,242,276
YLR138W,YLR138W_idr_7,452,985
YLR139C,YLR139C_idr_1,1,31
YLR139C,YLR139C_idr_2,52,84
YLR141W,YLR141W_idr_5,310,348
YLR142W,YLR142W_idr_1,1,58
YLR144C,YLR144C_idr_1,1,103
YLR145W,YLR145W_idr_6,160,201
YLR149C,YLR149C_idr_5,442,485
YLR149C,YLR149C_idr_7,534,615
YLR149C,YLR149C_idr_8,618,684
YLR150W,YLR150W_idr_5,30,98
YLR150W,YLR150W_idr_10,219,269
YLR152C,YLR152C_idr_2,172,314
YLR152C,YLR152C_idr_3,328,358
YLR166C,YLR166C_idr_6,467,566
YLR173W,YLR173W_idr_1,1,45
YLR175W,YLR175W_idr_3,391,483
YLR176C,YLR176C_idr_2,36,280
YLR176C,YLR176C_idr_3,363,469
YLR177W,YLR177W_idr_5,66,260
YLR177W,YLR177W_idr_8,319,351
YLR181C,YLR181C_idr_2,169,289
YLR182W,YLR182W_idr_2,675,711
YLR182W,YLR182W_idr_7,112,155
YLR182W,YLR182W_idr_9,164,247
YLR183C,YLR183C_idr_1,1,43
YLR183C,YLR183C_idr_2,59,106
YLR183C,YLR183C_idr_4,228,374
YLR186W,YLR186W_idr_1,1,31
YLR187W,YLR187W_idr_1,1,73
YLR187W,YLR187W_idr_2,447,1026
YLR188W,YLR188W_idr_1,1,84
YLR189C,YLR189C_idr_1,1,101
YLR189C,YLR189C_idr_2,103,182
YLR189C,YLR189C_idr_3,399,528
YLR189C,YLR189C_idr_5,681,730
YLR189C,YLR189C_idr_6,1165,1198
YLR190W,YLR190W_idr_1,1,41
YLR190W,YLR190W_idr_3,57,87
YLR190W,YLR190W_idr_5,108,228
YLR190W,YLR190W_idr_8,424,476
YLR191W,YLR191W_idr_2,8,103
YLR191W,YLR191W_idr_5,225,262
YLR192C,YLR192C_idr_1,1,69
YLR192C,YLR192C_idr_4,211,265
YLR194C,YLR194C_idr_1,1,232
YLR196W,YLR196W_idr_1,37,103
YLR197W,YLR197W_idr_2,423,504
YLR201C,YLR201C_idr_1,1,33
YLR203C,YLR203C_idr_1,1,50
YLR206W,YLR206W_idr_2,150,256
YLR206W,YLR206W_idr_5,268,613
YLR210W,YLR210W_idr_1,1,180
YLR212C,YLR212C_idr_2,444,473
YLR215C,YLR215C_idr_3,64,96
YLR219W,YLR219W_idr_3,20,728
YLR220W,YLR220W_idr_3,8,93
YLR221C,YLR221C_idr_1,1,47
YLR223C,YLR223C_idr_1,1,48
YLR223C,YLR223C_idr_3,892,968
YLR223C,YLR223C_idr_8,64,165
YLR223C,YLR223C_idr_9,167,708
YLR223C,YLR223C_idr_10,736,771
YLR223C,YLR223C_idr_13,782,813
YLR226W,YLR226W_idr_1,1,35
YLR228C,YLR228C_idr_1,1,40
YLR228C,YLR228C_idr_2,80,493
YLR233C,YLR233C_idr_7,576,699
YLR237W,YLR237W_idr_4,517,598
YLR238W,YLR238W_idr_1,1,72
YLR238W,YLR238W_idr_6,407,447
YLR247C,YLR247C_idr_11,795,856
YLR247C,YLR247C_idr_13,883,918
YLR247C,YLR247C_idr_17,1068,1105
YLR247C,YLR247C_idr_19,1185,1237
YLR247C,YLR247C_idr_20,1290,1349
YLR247C,YLR247C_idr_21,1500,1549
YLR247C,YLR247C_idr_27,231,286
YLR248W,YLR248W_idr_1,1,154
YLR248W,YLR248W_idr_4,487,528
YLR248W,YLR248W_idr_6,540,610
YLR249W,YLR249W_idr_7,993,1044
YLR250W,YLR250W_idr_1,1,34
YLR253W,YLR253W_idr_1,1,46
YLR256W,YLR256W_idr_1,1,60
YLR256W,YLR256W_idr_5,894,946
YLR256W,YLR256W_idr_6,1064,1098
YLR256W,YLR256W_idr_8,1203,1238
YLR256W,YLR256W_idr_10,1243,1412
YLR256W,YLR256W_idr_15,102,220
YLR256W,YLR256W_idr_16,266,325
YLR256W,YLR256W_idr_17,331,461
YLR257W,YLR257W_idr_8,287,321
YLR258W,YLR258W_idr_2,625,664
YLR260W,YLR260W_idr_2,41,81
YLR260W,YLR260W_idr_4,154,203
YLR260W,YLR260W_idr_5,486,549
YLR262C,YLR262C_idr_2,181,215
YLR263W,YLR263W_idr_5,350,732
YLR265C,YLR265C_idr_2,280,342
YLR266C,YLR266C_idr_4,69,127
YLR271W,YLR271W_idr_1,1,38
YLR271W,YLR271W_idr_3,182,212
YLR272C,YLR272C_idr_3,457,515
YLR272C,YLR272C_idr_7,872,908
YLR273C,YLR273C_idr_1,1,55
YLR273C,YLR273C_idr_10,70,151
YLR273C,YLR273C_idr_17,338,387
YLR276C,YLR276C_idr_2,337,377
YLR276C,YLR276C_idr_4,552,594
YLR277C,YLR277C_idr_2,490,529
YLR278C,YLR278C_idr_1,1,32
YLR278C,YLR278C_idr_2,79,163
YLR278C,YLR278C_idr_3,179,272
YLR278C,YLR278C_idr_7,737,1322
YLR283W,YLR283W_idr_3,33,74
YLR283W,YLR283W_idr_4,283,314
YLR286C,YLR286C_idr_2,318,516
YLR287C,YLR287C_idr_3,201,232
YLR288C,YLR288C_idr_3,306,351
YLR289W,YLR289W_idr_1,1,35
YLR299W,YLR299W_idr_1,1,30
YLR300W,YLR300W_idr_1,1,30
YLR305C,YLR305C_idr_1,1,61
YLR305C,YLR305C_idr_21,456,518
YLR308W,YLR308W_idr_1,1,40
YLR309C,YLR309C_idr_3,258,322
YLR309C,YLR309C_idr_17,811,863
YLR309C,YLR309C_idr_21,133,214
YLR310C,YLR310C_idr_1,1,55
YLR310C,YLR310C_idr_3,935,985
YLR310C,YLR310C_idr_8,1048,1106
YLR310C,YLR310C_idr_12,137,281
YLR310C,YLR310C_idr_13,1248,1292
YLR310C,YLR310C_idr_15,1541,1589
YLR310C,YLR310C_idr_18,361,437
YLR310C,YLR310C_idr_20,548,649
YLR310C,YLR310C_idr_21,720,806
YLR310C,YLR310C_idr_22,824,860
YLR313C,YLR313C_idr_6,282,446
YLR313C,YLR313C_idr_10,484,525
YLR314C,YLR314C_idr_1,1,95
YLR319C,YLR319C_idr_13,127,361
YLR319C,YLR319C_idr_15,456,502
YLR320W,YLR320W_idr_1,1,73
YLR320W,YLR320W_idr_3,116,524
YLR321C,YLR321C_idr_4,58,94
YLR321C,YLR321C_idr_9,394,426
YLR323C,YLR323C_idr_1,1,47
YLR324W,YLR324W_idr_6,413,523
YLR326W,YLR326W_idr_3,175,240
YLR328W,YLR328W_idr_2,51,134
YLR330W,YLR330W_idr_3,270,671
YLR332W,YLR332W_idr_1,1,188
YLR332W,YLR332W_idr_2,191,221
YLR332W,YLR332W_idr_4,318,376
YLR333C,YLR333C_idr_1,1,30
YLR335W,YLR335W_idr_1,1,576
YLR336C,YLR336C_idr_5,8,309
YLR336C,YLR336C_idr_9,596,629
YLR337C,YLR337C_idr_1,1,780
YLR340W,YLR340W_idr_2,278,312
YLR342W,YLR342W_idr_1,1,149
YLR342W,YLR342W_idr_5,1847,1876
YLR343W,YLR343W_idr_3,483,546
YLR345W,YLR345W_idr_1,1,49
YLR350W,YLR350W_idr_1,1,45
YLR352W,YLR352W_idr_5,608,649
YLR352W,YLR352W_idr_8,722,751
YLR353W,YLR353W_idr_4,344,377
YLR353W,YLR353W_idr_5,386,421
YLR355C,YLR355C_idr_1,1,40
YLR356W,YLR356W_idr_2,109,151
YLR357W,YLR357W_idr_3,827,860
YLR357W,YLR357W_idr_9,568,746
YLR362W,YLR362W_idr_2,84,114
YLR362W,YLR362W_idr_3,205,408
YLR362W,YLR362W_idr_4,451,491
YLR371W,YLR371W_idr_4,26,448
YLR371W,YLR371W_idr_5,502,645
YLR371W,YLR371W_idr_9,941,971
YLR372W,YLR372W_idr_4,310,345
YLR373C,YLR373C_idr_1,1,51
YLR373C,YLR373C_idr_11,657,698
YLR375W,YLR375W_idr_4,30,139
YLR380W,YLR380W_idr_2,29,75
YLR383W,YLR383W_idr_1,1,72
YLR384C,YLR384C_idr_12,1185,1246
YLR386W,YLR386W_idr_3,745,783
YLR386W,YLR386W_idr_4,800,880
YLR386W,YLR386W_idr_11,328,378
YLR387C,YLR387C_idr_6,92,179
YLR387C,YLR387C_idr_7,288,332
YLR389C,YLR389C_idr_1,1,55
YLR390W-A,YLR390W-A_idr_2,80,238
YLR392C,YLR392C_idr_6,232,264
YLR393W,YLR393W_idr_1,1,32
YLR394W,YLR394W_idr_4,418,482
YLR396C,YLR396C_idr_7,575,634
YLR398C,YLR398C_idr_1,1,36
YLR398C,YLR398C_idr_11,206,293
YLR399C,YLR399C_idr_1,1,146
YLR399C,YLR399C_idr_2,426,524
YLR399C,YLR399C_idr_3,594,686
YLR401C,YLR401C_idr_2,45,89
YLR401C,YLR401C_idr_5,223,277
YLR403W,YLR403W_idr_1,1,83
YLR403W,YLR403W_idr_4,140,184
YLR403W,YLR403W_idr_5,219,576
YLR407W,YLR407W_idr_4,63,112
YLR409C,YLR409C_idr_4,765,809
YLR410W,YLR410W_idr_1,1,184
YLR410W,YLR410W_idr_5,856,923
YLR410W,YLR410W_idr_7,1104,1146
YLR411W,YLR411W_idr_2,80,124
YLR413W,YLR413W_idr_5,645,675
YLR417W,YLR417W_idr_6,149,178
YLR417W,YLR417W_idr_7,209,257
YLR417W,YLR417W_idr_8,288,320
YLR418C,YLR418C_idr_4,123,156
YLR418C,YLR418C_idr_5,201,233
YLR419W,YLR419W_idr_1,1,51
YLR419W,YLR419W_idr_8,201,255
YLR419W,YLR419W_idr_12,412,450
YLR419W,YLR419W_idr_14,532,591
YLR419W,YLR419W_idr_15,801,833
YLR422W,YLR422W_idr_4,410,445
YLR422W,YLR422W_idr_16,1045,1077
YLR422W,YLR422W_idr_30,1819,1932
YLR422W,YLR422W_idr_32,114,152
YLR424W,YLR424W_idr_1,1,58
YLR424W,YLR424W_idr_2,106,153
YLR424W,YLR424W_idr_3,584,625
YLR425W,YLR425W_idr_1,1,278
YLR425W,YLR425W_idr_5,418,453
YLR425W,YLR425W_idr_7,774,837
YLR425W,YLR425W_idr_8,900,932
YLR425W,YLR425W_idr_10,1123,1171
YLR427W,YLR427W_idr_1,1,108
YLR427W,YLR427W_idr_4,375,407
YLR427W,YLR427W_idr_6,544,670
YLR429W,YLR429W_idr_2,401,611
YLR430W,YLR430W_idr_6,1219,1253
YLR430W,YLR430W_idr_16,1860,2231
YLR430W,YLR430W_idr_22,892,1108
YLR431C,YLR431C_idr_4,388,421
YLR433C,YLR433C_idr_5,412,451
YLR433C,YLR433C_idr_9,514,553
YLR435W,YLR435W_idr_2,144,205
YLR436C,YLR436C_idr_2,625,694
YLR436C,YLR436C_idr_3,754,885
YLR436C,YLR436C_idr_10,1089,1151
YLR436C,YLR436C_idr_19,406,435
YLR439W,YLR439W_idr_1,1,39
YLR440C,YLR440C_idr_9,679,709
YLR442C,YLR442C_idr_3,203,541
YLR443W,YLR443W_idr_2,352,405
YLR449W,YLR449W_idr_2,63,117
YLR449W,YLR449W_idr_3,170,278
YLR450W,YLR450W_idr_2,373,405
YLR450W,YLR450W_idr_5,531,604
YLR450W,YLR450W_idr_7,1015,1045
YLR451W,YLR451W_idr_1,1,32
YLR451W,YLR451W_idr_3,82,192
YLR451W,YLR451W_idr_6,662,856
YLR452C,YLR452C_idr_4,371,416
YLR452C,YLR452C_idr_6,548,649
YLR454W,YLR454W_idr_1,1,30
YLR454W,YLR454W_idr_7,712,765
YLR454W,YLR454W_idr_13,859,892
YLR454W,YLR454W_idr_18,1096,1173
YLR454W,YLR454W_idr_22,1513,1554
YLR454W,YLR454W_idr_23,224,260
YLR454W,YLR454W_idr_30,1873,1956
YLR454W,YLR454W_idr_31,2008,2068
YLR454W,YLR454W_idr_42,2475,2520
YLR454W,YLR454W_idr_44,2595,2628
YLR455W,YLR455W_idr_2,111,201
YML006C,YML006C_idr_3,636,709
YML006C,YML006C_idr_6,141,192
YML006C,YML006C_idr_10,300,389
YML007W,YML007W_idr_1,1,74
YML007W,YML007W_idr_2,534,584
YML007W,YML007W_idr_5,144,178
YML007W,YML007W_idr_7,190,290
YML007W,YML007W_idr_9,317,470
YML007W,YML007W_idr_11,474,503
YML010W,YML010W_idr_1,1,243
YML010W,YML010W_idr_3,886,1063
YML010W,YML010W_idr_9,759,795
YML013W,YML013W_idr_2,64,103
YML013W,YML013W_idr_8,478,519
YML015C,YML015C_idr_3,65,116
YML015C,YML015C_idr_4,223,297
YML016C,YML016C_idr_1,1,356
YML016C,YML016C_idr_2,660,692
YML017W,YML017W_idr_3,60,96
YML017W,YML017W_idr_6,270,593
YML018C,YML018C_idr_2,83,115
YML020W,YML020W_idr_1,1,258
YML021C,YML021C_idr_1,1,80
YML025C,YML025C_idr_1,1,32
YML027W,YML027W_idr_2,44,175
YML027W,YML027W_idr_4,234,385
YML029W,YML029W_idr_5,794,838
YML031W,YML031W_idr_3,40,71
YML031W,YML031W_idr_4,348,432
YML031W,YML031W_idr_5,453,484
YML032C,YML032C_idr_3,180,313
YML032C,YML032C_idr_8,343,471
YML034W,YML034W_idr_2,64,452
YML035C,YML035C_idr_1,1,162
YML037C,YML037C_idr_7,219,340
YML038C,YML038C_idr_3,383,442
YML041C,YML041C_idr_5,128,168
YML042W,YML042W_idr_1,1,47
YML043C,YML043C_idr_2,39,81
YML043C,YML043C_idr_6,446,507
YML049C,YML049C_idr_1,1,46
YML049C,YML049C_idr_2,894,948
YML049C,YML049C_idr_5,1256,1296
YML052W,YML052W_idr_3,218,281
YML054C,YML054C_idr_1,1,65
YML057W,YML057W_idr_1,1,49
YML057W,YML057W_idr_6,562,604
YML057W,YML057W_idr_11,455,495
YML059C,YML059C_idr_5,1077,1120
YML059C,YML059C_idr_6,1284,1336
YML059C,YML059C_idr_12,140,191
YML059C,YML059C_idr_13,262,313
YML059C,YML059C_idr_15,342,399
YML059C,YML059C_idr_16,480,573
YML059C,YML059C_idr_17,575,691
YML059C,YML059C_idr_19,710,812
YML060W,YML060W_idr_2,334,376
YML061C,YML061C_idr_8,829,859
YML061C,YML061C_idr_13,128,188
YML062C,YML062C_idr_6,242,392
YML064C,YML064C_idr_3,198,245
YML065W,YML065W_idr_3,204,427
YML065W,YML065W_idr_5,722,769
YML069W,YML069W_idr_2,182,216
YML069W,YML069W_idr_3,480,552
YML071C,YML071C_idr_4,354,522
YML072C,YML072C_idr_1,1,159
YML072C,YML072C_idr_6,1255,1409
YML072C,YML072C_idr_13,937,1004
YML074C,YML074C_idr_2,65,115
YML074C,YML074C_idr_3,170,263
YML075C,YML075C_idr_3,376,410
YML075C,YML075C_idr_5,531,607
YML075C,YML075C_idr_6,1019,1054
YML076C,YML076C_idr_1,1,69
YML076C,YML076C_idr_4,782,925
YML076C,YML076C_idr_6,120,195
YML080W,YML080W_idr_3,389,423
YML081W,YML081W_idr_2,151,377
YML081W,YML081W_idr_4,394,461
YML081W,YML081W_idr_6,489,642
YML081W,YML081W_idr_13,14,53
YML082W,YML082W_idr_2,169,229
YML088W,YML088W_idr_5,532,585
YML088W,YML088W_idr_7,601,652
YML091C,YML091C_idr_2,75,112
YML091C,YML091C_idr_5,135,183
YML093W,YML093W_idr_1,1,238
YML093W,YML093W_idr_3,479,749
YML093W,YML093W_idr_14,393,436
YML095C,YML095C_idr_3,21,86
YML097C,YML097C_idr_1,1,56
YML097C,YML097C_idr_2,328,405
YML098W,YML098W_idr_2,105,167
YML099C,YML099C_idr_2,61,128
YML099C,YML099C_idr_3,145,228
YML099C,YML099C_idr_4,239,364
YML099C,YML099C_idr_7,570,669
YML100W,YML100W_idr_2,11,338
YML100W,YML100W_idr_4,994,1028
YML101C,YML101C_idr_2,35,71
YML102W,YML102W_idr_1,418,468
YML104C,YML104C_idr_1,1,34
YML104C,YML104C_idr_3,391,420
YML104C,YML104C_idr_5,572,705
YML104C,YML104C_idr_9,910,972
YML104C,YML104C_idr_18,285,319
YML105C,YML105C_idr_2,42,85
YML109W,YML109W_idr_1,1,40
YML109W,YML109W_idr_2,83,217
YML109W,YML109W_idr_4,223,852
YML109W,YML109W_idr_5,906,942
YML110C,YML110C_idr_1,1,49
YML111W,YML111W_idr_1,1,96
YML111W,YML111W_idr_2,540,570
YML111W,YML111W_idr_6,805,849
YML111W,YML111W_idr_7,130,210
YML113W,YML113W_idr_1,1,50
YML114C,YML114C_idr_6,479,510
YML114C,YML114C_idr_8,127,164
YML114C,YML114C_idr_11,230,272
YML116W,YML116W_idr_1,1,62
YML117W,YML117W_idr_4,865,1111
YML117W,YML117W_idr_7,89,192
YML117W,YML117W_idr_10,442,648
YML118W,YML118W_idr_1,1,41
YML119W,YML119W_idr_2,88,126
YML120C,YML120C_idr_1,1,49
YML123C,YML123C_idr_5,558,587
YML126C,YML126C_idr_1,1,42
YML127W,YML127W_idr_1,1,58
YML130C,YML130C_idr_1,1,35
YML130C,YML130C_idr_3,427,490
YMR001C,YMR001C_idr_1,1,72
YMR001C,YMR001C_idr_2,398,505
YMR002W,YMR002W_idr_1,1,52
YMR002W,YMR002W_idr_2,84,114
YMR004W,YMR004W_idr_1,1,121
YMR005W,YMR005W_idr_1,1,141
YMR005W,YMR005W_idr_5,316,351
YMR006C,YMR006C_idr_2,605,692
YMR008C,YMR008C_idr_2,599,662
YMR010W,YMR010W_idr_8,343,405
YMR012W,YMR012W_idr_5,630,697
YMR012W,YMR012W_idr_13,1214,1244
YMR012W,YMR012W_idr_19,138,196
YMR014W,YMR014W_idr_7,229,513
YMR015C,YMR015C_idr_1,1,50
YMR016C,YMR016C_idr_1,1,410
YMR016C,YMR016C_idr_2,520,785
YMR019W,YMR019W_idr_4,826,941
YMR019W,YMR019W_idr_6,32,82
YMR019W,YMR019W_idr_7,122,194
YMR021C,YMR021C_idr_3,62,237
YMR028W,YMR028W_idr_7,237,267
YMR029C,YMR029C_idr_4,108,190
YMR031C,YMR031C_idr_1,1,46
YMR031C,YMR031C_idr_10,705,843
YMR031C,YMR031C_idr_11,115,220
YMR031C,YMR031C_idr_13,237,312
YMR031C,YMR031C_idr_17,444,475
YMR032W,YMR032W_idr_2,306,593
YMR034C,YMR034C_idr_2,391,434
YMR036C,YMR036C_idr_11,44,221
YMR036C,YMR036C_idr_12,405,497
YMR037C,YMR037C_idr_17,172,252
YMR037C,YMR037C_idr_19,265,612
YMR039C,YMR039C_idr_1,1,35
YMR039C,YMR039C_idr_4,114,292
YMR042W,YMR042W_idr_1,1,78
YMR043W,YMR043W_idr_2,99,138
YMR043W,YMR043W_idr_4,168,286
YMR044W,YMR044W_idr_4,180,296
YMR047C,YMR047C_idr_1,1,966
YMR048W,YMR048W_idr_1,1,40
YMR048W,YMR048W_idr_4,140,225
YMR049C,YMR049C_idr_1,1,154
YMR053C,YMR053C_idr_2,47,88
YMR053C,YMR053C_idr_5,492,588
YMR053C,YMR053C_idr_6,590,619
YMR054W,YMR054W_idr_2,168,232
YMR054W,YMR054W_idr_4,710,764
YMR058W,YMR058W_idr_2,602,636
YMR061W,YMR061W_idr_2,578,627
YMR067C,YMR067C_idr_2,159,216
YMR067C,YMR067C_idr_5,372,411
YMR070W,YMR070W_idr_1,1,31
YMR070W,YMR070W_idr_8,184,340
YMR070W,YMR070W_idr_9,420,490
YMR072W,YMR072W_idr_1,1,42
YMR073C,YMR073C_idr_1,1,48
YMR073C,YMR073C_idr_2,76,118
YMR075W,YMR075W_idr_1,1,255
YMR076C,YMR076C_idr_8,1176,1277
YMR077C,YMR077C_idr_5,179,221
YMR078C,YMR078C_idr_1,1,112
YMR078C,YMR078C_idr_7,629,713
YMR080C,YMR080C_idr_1,1,54
YMR080C,YMR080C_idr_5,849,971
YMR086W,YMR086W_idr_1,1,960
YMR088C,YMR088C_idr_1,1,31
YMR089C,YMR089C_idr_2,790,825
YMR089C,YMR089C_idr_4,27,70
YMR089C,YMR089C_idr_6,112,171
YMR091C,YMR091C_idr_2,39,109
YMR094W,YMR094W_idr_2,213,244
YMR098C,YMR098C_idr_1,1,63
YMR100W,YMR100W_idr_3,561,620
YMR100W,YMR100W_idr_5,165,211
YMR100W,YMR100W_idr_9,225,271
YMR100W,YMR100W_idr_10,332,375
YMR102C,YMR102C_idr_1,1,55
YMR102C,YMR102C_idr_5,70,107
YMR102C,YMR102C_idr_8,619,651
YMR102C,YMR102C_idr_10,735,795
YMR104C,YMR104C_idr_1,1,113
YMR104C,YMR104C_idr_3,139,196
YMR104C,YMR104C_idr_4,266,334
YMR108W,YMR108W_idr_1,1,90
YMR109W,YMR109W_idr_10,961,1086
YMR109W,YMR109W_idr_11,1147,1219
YMR111C,YMR111C_idr_5,184,289
YMR114C,YMR114C_idr_2,260,368
YMR118C,YMR118C_idr_1,1,59
YMR119W,YMR119W_idr_3,430,496
YMR119W,YMR119W_idr_6,530,561
YMR123W,YMR123W_idr_2,83,122
YMR124W,YMR124W_idr_3,31,811
YMR126C,YMR126C_idr_7,288,342
YMR127C,YMR127C_idr_1,1,38
YMR128W,YMR128W_idr_1,1,107
YMR128W,YMR128W_idr_8,122,377
YMR128W,YMR128W_idr_9,648,684
YMR128W,YMR128W_idr_14,945,984
YMR129W,YMR129W_idr_1,1,96
YMR131C,YMR131C_idr_1,1,92
YMR133W,YMR133W_idr_3,242,288
YMR133W,YMR133W_idr_6,324,393
YMR133W,YMR133W_idr_13,185,226
YMR136W,YMR136W_idr_3,276,466
YMR136W,YMR136W_idr_4,509,560
YMR137C,YMR137C_idr_1,1,148
YMR137C,YMR137C_idr_3,173,209
YMR139W,YMR139W_idr_1,1,30
YMR140W,YMR140W_idr_1,1,86
YMR140W,YMR140W_idr_2,168,250
YMR140W,YMR140W_idr_5,404,455
YMR145C,YMR145C_idr_1,1,75
YMR153W,YMR153W_idr_1,1,71
YMR153W,YMR153W_idr_5,181,245
YMR153W,YMR153W_idr_7,356,413
YMR155W,YMR155W_idr_4,241,301
YMR157C,YMR157C_idr_3,27,57
YMR160W,YMR160W_idr_1,1,37
YMR160W,YMR160W_idr_7,46,76
YMR162C,YMR162C_idr_1,1,122
YMR162C,YMR162C_idr_11,1518,1656
YMR162C,YMR162C_idr_14,595,692
YMR163C,YMR163C_idr_8,520,611
YMR164C,YMR164C_idr_1,1,40
YMR164C,YMR164C_idr_8,662,694
YMR164C,YMR164C_idr_15,183,212
YMR164C,YMR164C_idr_16,216,455
YMR165C,YMR165C_idr_2,91,242
YMR165C,YMR165C_idr_4,268,343
YMR165C,YMR165C_idr_5,590,623
YMR165C,YMR165C_idr_6,646,743
YMR165C,YMR165C_idr_8,747,862
YMR166C,YMR166C_idr_1,1,31
YMR167W,YMR167W_idr_2,345,511
YMR171C,YMR171C_idr_7,419,550
YMR172W,YMR172W_idr_6,246,610
YMR172W,YMR172W_idr_12,98,162
YMR173W,YMR173W_idr_1,1,73
YMR173W,YMR173W_idr_4,396,430
YMR174C,YMR174C_idr_2,38,68
YMR176W,YMR176W_idr_5,858,889
YMR176W,YMR176W_idr_10,1154,1234
YMR176W,YMR176W_idr_12,32,110
YMR176W,YMR176W_idr_15,293,330
YMR176W,YMR176W_idr_16,338,392
YMR177W,YMR177W_idr_8,115,152
YMR179W,YMR179W_idr_4,110,142
YMR179W,YMR179W_idr_6,197,758
YMR180C,YMR180C_idr_1,1,35
YMR183C,YMR183C_idr_1,1,34
YMR183C,YMR183C_idr_2,260,295
YMR184W,YMR184W_idr_4,64,97
YMR185W,YMR185W_idr_3,692,727
YMR186W,YMR186W_idr_2,215,255
YMR186W,YMR186W_idr_6,675,705
YMR189W,YMR189W_idr_1,1,59
YMR190C,YMR190C_idr_3,18,655
YMR190C,YMR190C_idr_5,1193,1266
YMR190C,YMR190C_idr_6,1352,1447
YMR192W,YMR192W_idr_1,1,259
YMR196W,YMR196W_idr_7,952,1049
YMR198W,YMR198W_idr_1,1,66
YMR199W,YMR199W_idr_6,459,505
YMR201C,YMR201C_idr_1,1,102
YMR203W,YMR203W_idr_1,1,34
YMR204C,YMR204C_idr_3,272,306
YMR204C,YMR204C_idr_8,39,73
YMR206W,YMR206W_idr_9,226,255
YMR207C,YMR207C_idr_6,780,809
YMR207C,YMR207C_idr_8,945,990
YMR207C,YMR207C_idr_16,1362,1400
YMR207C,YMR207C_idr_41,2086,2123
YMR212C,YMR212C_idr_2,209,242
YMR212C,YMR212C_idr_7,729,782
YMR213W,YMR213W_idr_6,161,201
YMR213W,YMR213W_idr_7,240,290
YMR213W,YMR213W_idr_10,305,359
YMR213W,YMR213W_idr_11,382,433
YMR214W,YMR214W_idr_2,100,137
YMR215W,YMR215W_idr_3,439,517
YMR216C,YMR216C_idr_1,1,135
